time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),apparent_temperature (°F),precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),weather_code (wmo code),cloud_cover (%)
2024-06-08T23:00,55.0,95,53.5,54.1,0.000,0.000,0.000,0.000,0,0
2024-06-09T00:00,54.9,93,52.8,53.4,0.000,0.000,0.000,0.000,0,0
2024-06-09T01:00,54.4,91,52.0,52.4,0.000,0.000,0.000,0.000,0,0
2024-06-09T02:00,54.6,89,51.6,52.2,0.000,0.000,0.000,0.000,1,35
2024-06-09T03:00,55.1,88,51.5,52.5,0.000,0.000,0.000,0.000,0,0
2024-06-09T04:00,54.8,89,51.5,52.0,0.000,0.000,0.000,0.000,1,25
2024-06-09T05:00,55.4,87,51.5,52.2,0.000,0.000,0.000,0.000,0,12
2024-06-09T06:00,58.5,82,53.0,55.8,0.000,0.000,0.000,0.000,0,4
2024-06-09T07:00,62.5,75,54.5,61.0,0.000,0.000,0.000,0.000,1,35
2024-06-09T08:00,67.1,65,54.9,65.4,0.000,0.000,0.000,0.000,1,32
2024-06-09T09:00,71.2,51,52.4,69.5,0.000,0.000,0.000,0.000,1,40
2024-06-09T10:00,73.5,36,44.9,69.8,0.000,0.000,0.000,0.000,1,43
2024-06-09T11:00,74.0,34,43.8,68.7,0.000,0.000,0.000,0.000,2,53
2024-06-09T12:00,74.9,33,43.6,69.2,0.000,0.000,0.000,0.000,0,1
2024-06-09T13:00,76.9,30,43.2,72.0,0.000,0.000,0.000,0.000,3,94
2024-06-09T14:00,75.6,31,43.1,67.6,0.000,0.000,0.000,0.000,0,1
2024-06-09T15:00,77.3,28,41.3,70.4,0.000,0.000,0.000,0.000,3,93
2024-06-09T16:00,75.9,27,39.8,68.3,0.000,0.000,0.000,0.000,2,60
2024-06-09T17:00,71.5,45,49.2,65.5,0.000,0.000,0.000,0.000,1,38
2024-06-09T18:00,69.4,47,48.1,63.5,0.000,0.000,0.000,0.000,0,2
2024-06-09T19:00,67.0,53,49.1,62.6,0.000,0.000,0.000,0.000,0,14
2024-06-09T20:00,58.9,72,49.7,54.8,0.000,0.000,0.000,0.000,0,4
2024-06-09T21:00,57.4,75,49.5,53.8,0.000,0.000,0.000,0.000,0,1
2024-06-09T22:00,56.2,79,49.6,53.0,0.000,0.000,0.000,0.000,0,7
2024-06-09T23:00,55.2,81,49.4,51.5,0.000,0.000,0.000,0.000,1,29
2024-06-10T00:00,54.4,82,49.0,50.7,0.000,0.000,0.000,0.000,2,75
2024-06-10T01:00,54.0,82,48.5,50.8,0.000,0.000,0.000,0.000,3,100
2024-06-10T02:00,54.0,83,49.0,50.8,0.000,0.000,0.000,0.000,3,100
2024-06-10T03:00,54.2,83,49.1,51.8,0.000,0.000,0.000,0.000,3,100
2024-06-10T04:00,54.2,82,49.0,51.7,0.000,0.000,0.000,0.000,1,44
2024-06-10T05:00,53.1,85,48.6,50.2,0.000,0.000,0.000,0.000,0,15
2024-06-10T06:00,55.2,75,47.4,50.0,0.000,0.000,0.000,0.000,1,27
2024-06-10T07:00,55.1,64,42.9,48.8,0.000,0.000,0.000,0.000,0,19
2024-06-10T08:00,57.4,61,43.9,50.5,0.000,0.000,0.000,0.000,2,52
2024-06-10T09:00,59.0,58,44.1,54.0,0.000,0.000,0.000,0.000,0,5
2024-06-10T10:00,61.8,53,44.4,60.0,0.000,0.000,0.000,0.000,0,0
2024-06-10T11:00,64.3,48,43.9,63.9,0.000,0.000,0.000,0.000,0,0
2024-06-10T12:00,66.2,44,43.9,66.6,0.000,0.000,0.000,0.000,0,0
2024-06-10T13:00,68.1,42,44.5,68.3,0.000,0.000,0.000,0.000,0,2
2024-06-10T14:00,66.7,47,46.0,64.7,0.000,0.000,0.000,0.000,0,0
2024-06-10T15:00,65.2,51,46.6,62.8,0.000,0.000,0.000,0.000,0,0
2024-06-10T16:00,64.8,50,45.7,61.2,0.000,0.000,0.000,0.000,0,0
2024-06-10T17:00,62.9,51,44.6,58.0,0.000,0.000,0.000,0.000,0,0
2024-06-10T18:00,60.9,52,43.0,56.3,0.000,0.000,0.000,0.000,0,0
2024-06-10T19:00,58.1,56,42.7,54.3,0.000,0.000,0.000,0.000,0,0
2024-06-10T20:00,55.0,59,41.0,50.8,0.000,0.000,0.000,0.000,0,0
2024-06-10T21:00,53.0,63,40.7,48.6,0.000,0.000,0.000,0.000,0,0
2024-06-10T22:00,51.7,70,42.1,48.2,0.000,0.000,0.000,0.000,0,0
2024-06-10T23:00,50.8,75,43.1,47.8,0.000,0.000,0.000,0.000,0,0
2024-06-11T00:00,50.7,74,42.6,47.4,0.000,0.000,0.000,0.000,0,0
2024-06-11T01:00,49.3,80,43.3,46.7,0.000,0.000,0.000,0.000,0,4
2024-06-11T02:00,49.0,80,43.1,46.3,0.000,0.000,0.000,0.000,0,0
2024-06-11T03:00,47.5,87,43.9,44.9,0.000,0.000,0.000,0.000,0,0
2024-06-11T04:00,47.6,85,43.4,45.1,0.000,0.000,0.000,0.000,0,0
2024-06-11T05:00,49.7,76,42.5,47.8,0.000,0.000,0.000,0.000,0,10
2024-06-11T06:00,53.3,74,45.2,50.5,0.000,0.000,0.000,0.000,0,2
2024-06-11T07:00,58.0,60,44.2,55.4,0.000,0.000,0.000,0.000,0,1
2024-06-11T08:00,62.1,51,43.6,59.4,0.000,0.000,0.000,0.000,0,15
2024-06-11T09:00,65.7,47,45.1,64.2,0.000,0.000,0.000,0.000,0,7
2024-06-11T10:00,68.8,44,46.1,68.8,0.000,0.000,0.000,0.000,0,0
2024-06-11T11:00,71.1,41,46.3,72.1,0.000,0.000,0.000,0.000,1,26
2024-06-11T12:00,72.6,39,46.4,73.5,0.000,0.000,0.000,0.000,2,56
2024-06-11T13:00,73.8,38,46.4,74.4,0.000,0.000,0.000,0.000,3,97
2024-06-11T14:00,74.5,37,46.3,73.9,0.000,0.000,0.000,0.000,3,99
2024-06-11T15:00,74.9,37,46.7,72.8,0.000,0.000,0.000,0.000,3,100
2024-06-11T16:00,74.0,37,45.8,69.7,0.000,0.000,0.000,0.000,3,99
2024-06-11T17:00,70.9,44,48.1,68.7,0.000,0.000,0.000,0.000,2,73
2024-06-11T18:00,69.7,51,50.5,67.4,0.000,0.000,0.000,0.000,3,85
2024-06-11T19:00,68.1,50,49.0,65.5,0.000,0.000,0.000,0.000,3,98
2024-06-11T20:00,67.0,47,46.1,63.4,0.000,0.000,0.000,0.000,3,98
2024-06-11T21:00,66.4,49,46.5,62.9,0.000,0.000,0.000,0.000,0,4
2024-06-11T22:00,64.9,53,47.4,61.3,0.000,0.000,0.000,0.000,0,5
2024-06-11T23:00,64.0,57,48.4,60.5,0.000,0.000,0.000,0.000,0,0
2024-06-12T00:00,63.0,61,49.1,59.3,0.000,0.000,0.000,0.000,0,0
2024-06-12T01:00,62.6,64,50.1,59.0,0.000,0.000,0.000,0.000,0,0
2024-06-12T02:00,62.5,66,50.8,58.9,0.000,0.000,0.000,0.000,0,0
2024-06-12T03:00,62.3,67,51.1,58.6,0.000,0.000,0.000,0.000,0,0
2024-06-12T04:00,61.8,68,51.1,58.3,0.000,0.000,0.000,0.000,0,0
2024-06-12T05:00,61.8,70,51.7,58.5,0.000,0.000,0.000,0.000,0,13
2024-06-12T06:00,64.2,71,54.4,61.9,0.000,0.000,0.000,0.000,0,18
2024-06-12T07:00,69.7,66,57.9,69.0,0.000,0.000,0.000,0.000,1,31
2024-06-12T08:00,73.2,65,60.7,73.8,0.000,0.000,0.000,0.000,2,66
2024-06-12T09:00,76.8,61,62.3,79.3,0.000,0.000,0.000,0.000,3,95
2024-06-12T10:00,79.9,56,62.9,84.3,0.000,0.000,0.000,0.000,1,20
2024-06-12T11:00,82.8,49,61.8,87.9,0.000,0.000,0.000,0.000,0,1
2024-06-12T12:00,85.2,38,56.8,88.2,0.000,0.000,0.000,0.000,0,6
2024-06-12T13:00,86.8,33,54.6,87.9,0.000,0.000,0.000,0.000,2,73
2024-06-12T14:00,87.7,32,54.4,88.5,0.000,0.000,0.000,0.000,3,100
2024-06-12T15:00,87.7,33,54.9,87.5,0.000,0.000,0.000,0.000,3,100
2024-06-12T16:00,87.6,33,54.8,86.1,0.000,0.000,0.000,0.000,3,88
2024-06-12T17:00,86.8,34,54.7,85.3,0.000,0.000,0.000,0.000,1,48
2024-06-12T18:00,83.5,42,58.0,82.8,0.000,0.000,0.000,0.000,3,81
2024-06-12T19:00,79.9,50,59.5,80.1,0.000,0.000,0.000,0.000,2,70
2024-06-12T20:00,77.7,48,56.3,76.6,0.000,0.000,0.000,0.000,1,27
2024-06-12T21:00,76.9,51,57.2,75.2,0.000,0.000,0.000,0.000,3,86
2024-06-12T22:00,76.0,54,58.3,74.8,0.000,0.000,0.000,0.000,2,73
2024-06-12T23:00,74.3,58,58.8,73.4,0.000,0.000,0.000,0.000,1,20
2024-06-13T00:00,73.7,60,58.9,72.5,0.000,0.000,0.000,0.000,0,7
2024-06-13T01:00,73.1,61,58.9,71.9,0.000,0.000,0.000,0.000,0,0
2024-06-13T02:00,72.3,63,58.8,71.0,0.000,0.000,0.000,0.000,1,27
2024-06-13T03:00,71.0,66,59.0,70.2,0.000,0.000,0.000,0.000,3,100
2024-06-13T04:00,69.8,69,59.4,69.0,0.000,0.000,0.000,0.000,3,95
2024-06-13T05:00,69.3,72,59.9,68.6,0.000,0.000,0.000,0.000,3,99
2024-06-13T06:00,70.6,71,60.8,69.7,0.000,0.000,0.000,0.000,3,100
2024-06-13T07:00,68.1,86,63.7,71.0,0.173,0.173,0.000,0.000,63,100
2024-06-13T08:00,73.1,81,66.9,75.1,0.000,0.000,0.000,0.000,0,0
2024-06-13T09:00,78.8,67,67.0,80.7,0.000,0.000,0.000,0.000,0,4
2024-06-13T10:00,82.5,61,67.5,85.2,0.000,0.000,0.000,0.000,0,10
2024-06-13T11:00,85.3,53,66.5,87.4,0.000,0.000,0.000,0.000,2,77
2024-06-13T12:00,86.6,52,66.7,88.9,0.000,0.000,0.000,0.000,3,98
2024-06-13T13:00,83.5,58,67.0,85.4,0.004,0.004,0.000,0.000,51,82
2024-06-13T14:00,76.8,79,69.7,82.5,0.283,0.283,0.000,0.000,63,78
2024-06-13T15:00,78.2,77,70.3,84.6,0.008,0.008,0.000,0.000,51,51
2024-06-13T16:00,79.6,74,70.6,85.4,0.004,0.004,0.000,0.000,51,93
2024-06-13T17:00,80.1,73,70.6,86.5,0.000,0.000,0.000,0.000,1,20
2024-06-13T18:00,79.3,76,71.0,85.2,0.000,0.000,0.000,0.000,3,98
2024-06-13T19:00,76.2,89,72.6,84.4,0.000,0.000,0.000,0.000,3,98
2024-06-13T20:00,73.1,93,71.0,79.8,0.000,0.000,0.000,0.000,3,100
2024-06-13T21:00,73.0,95,71.5,80.3,0.000,0.000,0.000,0.000,3,99
2024-06-13T22:00,71.7,96,70.6,78.6,0.000,0.000,0.000,0.000,3,98
2024-06-13T23:00,70.2,97,69.2,76.4,0.000,0.000,0.000,0.000,0,2
2024-06-14T00:00,69.8,77,62.4,71.9,0.000,0.000,0.000,0.000,0,0
2024-06-14T01:00,68.8,66,56.9,68.9,0.000,0.000,0.000,0.000,0,0
2024-06-14T02:00,65.6,76,57.9,66.0,0.000,0.000,0.000,0.000,0,0
2024-06-14T03:00,65.7,77,58.1,66.5,0.000,0.000,0.000,0.000,0,0
2024-06-14T04:00,64.5,76,56.7,64.5,0.000,0.000,0.000,0.000,0,0
2024-06-14T05:00,64.2,73,55.4,63.7,0.000,0.000,0.000,0.000,0,0
2024-06-14T06:00,67.2,67,56.0,66.9,0.000,0.000,0.000,0.000,0,0
2024-06-14T07:00,72.6,66,60.7,74.9,0.000,0.000,0.000,0.000,0,0
2024-06-14T08:00,78.0,52,59.0,79.6,0.000,0.000,0.000,0.000,0,0
2024-06-14T09:00,81.9,28,45.8,78.2,0.000,0.000,0.000,0.000,0,0
2024-06-14T10:00,83.2,28,46.6,81.0,0.000,0.000,0.000,0.000,0,0
2024-06-14T11:00,84.4,28,48.0,83.7,0.000,0.000,0.000,0.000,0,0
2024-06-14T12:00,85.8,26,47.1,85.7,0.000,0.000,0.000,0.000,0,0
2024-06-14T13:00,84.3,30,49.1,85.6,0.000,0.000,0.000,0.000,0,5
2024-06-14T14:00,80.4,43,56.1,80.7,0.000,0.000,0.000,0.000,1,26
2024-06-14T15:00,78.3,44,54.9,76.7,0.000,0.000,0.000,0.000,0,1
2024-06-14T16:00,76.7,46,54.1,73.5,0.000,0.000,0.000,0.000,0,0
2024-06-14T17:00,73.1,49,53.0,69.1,0.000,0.000,0.000,0.000,0,1
2024-06-14T18:00,70.2,53,52.2,66.0,0.000,0.000,0.000,0.000,0,1
2024-06-14T19:00,66.6,58,51.6,62.8,0.000,0.000,0.000,0.000,0,1
2024-06-14T20:00,63.5,64,50.9,59.8,0.000,0.000,0.000,0.000,0,1
2024-06-14T21:00,61.5,65,49.7,57.6,0.000,0.000,0.000,0.000,3,100
2024-06-14T22:00,60.7,63,48.0,56.8,0.000,0.000,0.000,0.000,3,100
2024-06-14T23:00,59.9,63,47.3,56.3,0.000,0.000,0.000,0.000,3,97
2024-06-15T00:00,59.5,64,47.2,55.8,0.000,0.000,0.000,0.000,3,100
2024-06-15T01:00,59.0,67,48.0,55.7,0.000,0.000,0.000,0.000,3,97
2024-06-15T02:00,58.3,71,49.1,56.0,0.000,0.000,0.000,0.000,1,41
2024-06-15T03:00,57.7,75,49.8,55.5,0.000,0.000,0.000,0.000,2,79
2024-06-15T04:00,57.9,76,50.3,55.7,0.000,0.000,0.000,0.000,1,46
2024-06-15T05:00,58.1,78,51.2,56.0,0.000,0.000,0.000,0.000,3,82
2024-06-15T06:00,61.6,76,53.9,60.7,0.000,0.000,0.000,0.000,3,96
2024-06-15T07:00,66.1,72,56.6,66.5,0.000,0.000,0.000,0.000,2,66
2024-06-15T08:00,70.4,63,57.0,70.2,0.000,0.000,0.000,0.000,3,97
2024-06-15T09:00,74.1,56,57.1,73.7,0.000,0.000,0.000,0.000,3,99
2024-06-15T10:00,77.0,51,57.3,77.5,0.000,0.000,0.000,0.000,3,100
2024-06-15T11:00,80.1,45,57.1,82.1,0.000,0.000,0.000,0.000,3,100
2024-06-15T12:00,82.0,42,56.5,83.9,0.000,0.000,0.000,0.000,1,44
2024-06-15T13:00,83.8,38,55.7,85.9,0.000,0.000,0.000,0.000,3,100
2024-06-15T14:00,84.5,37,55.6,85.4,0.000,0.000,0.000,0.000,3,100
2024-06-15T15:00,84.6,37,55.3,83.7,0.000,0.000,0.000,0.000,3,100
2024-06-15T16:00,84.0,37,54.8,81.2,0.000,0.000,0.000,0.000,3,100
2024-06-15T17:00,83.3,36,53.7,79.9,0.000,0.000,0.000,0.000,3,100
2024-06-15T18:00,80.7,39,53.7,77.5,0.000,0.000,0.000,0.000,3,100
2024-06-15T19:00,77.3,45,54.4,74.4,0.000,0.000,0.000,0.000,3,100
2024-06-15T20:00,76.0,45,53.2,72.6,0.000,0.000,0.000,0.000,3,100
2024-06-15T21:00,74.4,45,51.7,71.0,0.000,0.000,0.000,0.000,3,100
2024-06-15T22:00,73.2,46,51.0,69.2,0.000,0.000,0.000,0.000,3,100
2024-06-15T23:00,71.7,48,51.0,68.0,0.000,0.000,0.000,0.000,3,100
2024-06-16T00:00,70.7,49,50.8,66.7,0.000,0.000,0.000,0.000,3,100
2024-06-16T01:00,70.1,48,49.5,65.3,0.000,0.000,0.000,0.000,3,96
2024-06-16T02:00,69.5,46,47.9,64.2,0.000,0.000,0.000,0.000,3,96
2024-06-16T03:00,68.7,45,46.7,63.3,0.000,0.000,0.000,0.000,2,67
2024-06-16T04:00,67.9,46,46.2,62.4,0.000,0.000,0.000,0.000,3,87
2024-06-16T05:00,67.7,47,46.5,62.4,0.000,0.000,0.000,0.000,0,10
2024-06-16T06:00,69.5,46,48.1,64.5,0.000,0.000,0.000,0.000,1,27
2024-06-16T07:00,73.8,48,53.0,69.6,0.000,0.000,0.000,0.000,2,57
2024-06-16T08:00,75.2,51,55.9,72.2,0.004,0.004,0.000,0.000,51,28
2024-06-16T09:00,77.8,57,61.4,76.6,0.000,0.000,0.000,0.000,3,98
2024-06-16T10:00,80.0,57,63.3,79.2,0.000,0.000,0.000,0.000,3,100
2024-06-16T11:00,80.3,57,63.8,80.1,0.000,0.000,0.000,0.000,3,100
2024-06-16T12:00,83.4,55,65.7,85.1,0.000,0.000,0.000,0.000,3,98
2024-06-16T13:00,86.9,53,67.6,89.9,0.000,0.000,0.000,0.000,3,93
2024-06-16T14:00,89.7,49,67.9,91.2,0.000,0.000,0.000,0.000,3,100
2024-06-16T15:00,87.2,53,67.8,87.6,0.000,0.000,0.000,0.000,2,57
2024-06-16T16:00,88.0,53,68.5,89.0,0.000,0.000,0.000,0.000,3,98
2024-06-16T17:00,85.4,55,67.6,87.7,0.000,0.000,0.000,0.000,3,100
2024-06-16T18:00,84.5,61,69.5,88.4,0.000,0.000,0.000,0.000,3,100
2024-06-16T19:00,80.4,71,70.3,85.8,0.000,0.000,0.000,0.000,2,51
2024-06-16T20:00,78.1,75,69.4,83.2,0.000,0.000,0.000,0.000,1,34
2024-06-16T21:00,76.9,77,69.1,81.3,0.000,0.000,0.000,0.000,2,59
2024-06-16T22:00,76.9,77,69.2,80.9,0.000,0.000,0.000,0.000,3,89
2024-06-16T23:00,76.9,78,69.5,80.5,0.000,0.000,0.000,0.000,0,13
2024-06-17T00:00,76.7,77,68.8,79.9,0.000,0.000,0.000,0.000,0,2
2024-06-17T01:00,76.6,74,67.9,79.2,0.000,0.000,0.000,0.000,0,1
2024-06-17T02:00,76.0,75,67.6,78.6,0.000,0.000,0.000,0.000,0,0
2024-06-17T03:00,75.6,76,67.7,78.6,0.000,0.000,0.000,0.000,0,0
2024-06-17T04:00,74.8,79,67.9,78.4,0.000,0.000,0.000,0.000,0,2
2024-06-17T05:00,74.5,81,68.2,78.3,0.000,0.000,0.000,0.000,0,1
2024-06-17T06:00,76.9,78,69.4,81.4,0.000,0.000,0.000,0.000,0,1
2024-06-17T07:00,81.6,69,70.6,86.5,0.000,0.000,0.000,0.000,3,100
2024-06-17T08:00,83.9,66,71.1,88.4,0.000,0.000,0.000,0.000,3,100
2024-06-17T09:00,85.9,62,71.3,90.4,0.000,0.000,0.000,0.000,0,19
2024-06-17T10:00,88.4,53,69.3,92.4,0.000,0.000,0.000,0.000,0,13
2024-06-17T11:00,89.7,49,68.1,93.1,0.000,0.000,0.000,0.000,0,19
2024-06-17T12:00,91.1,44,66.1,93.7,0.000,0.000,0.000,0.000,0,12
2024-06-17T13:00,92.1,42,65.5,94.9,0.000,0.000,0.000,0.000,0,8
2024-06-17T14:00,91.5,42,64.9,93.5,0.000,0.000,0.000,0.000,1,24
2024-06-17T15:00,90.5,45,66.2,92.1,0.000,0.000,0.000,0.000,0,16
2024-06-17T16:00,90.1,47,67.2,91.2,0.000,0.000,0.000,0.000,0,7
2024-06-17T17:00,88.7,48,66.3,89.1,0.000,0.000,0.000,0.000,1,36
2024-06-17T18:00,86.8,56,69.1,90.8,0.020,0.020,0.000,0.000,53,33
2024-06-17T19:00,84.1,58,67.6,87.1,0.000,0.000,0.000,0.000,0,19
2024-06-17T20:00,80.4,62,66.2,82.4,0.000,0.000,0.000,0.000,1,32
2024-06-17T21:00,79.3,66,66.8,80.9,0.000,0.000,0.000,0.000,3,100
2024-06-17T22:00,79.3,72,69.3,82.2,0.000,0.000,0.000,0.000,3,97
2024-06-17T23:00,78.2,77,70.6,82.2,0.000,0.000,0.000,0.000,3,94
2024-06-18T00:00,77.2,75,68.6,79.4,0.000,0.000,0.000,0.000,3,98
2024-06-18T01:00,75.9,71,65.8,76.7,0.000,0.000,0.000,0.000,3,100
2024-06-18T02:00,75.1,72,65.4,75.8,0.000,0.000,0.000,0.000,3,100
2024-06-18T03:00,74.9,72,65.2,75.7,0.000,0.000,0.000,0.000,3,100
2024-06-18T04:00,74.7,72,65.0,75.3,0.000,0.000,0.000,0.000,3,100
2024-06-18T05:00,74.1,74,65.2,74.4,0.004,0.004,0.000,0.000,51,96
2024-06-18T06:00,74.3,75,66.0,75.1,0.000,0.000,0.000,0.000,3,97
2024-06-18T07:00,76.4,78,68.9,77.4,0.004,0.004,0.000,0.000,51,97
2024-06-18T08:00,78.0,74,69.2,79.2,0.012,0.012,0.000,0.000,51,81
2024-06-18T09:00,74.9,85,70.1,78.2,0.102,0.102,0.000,0.000,63,99
2024-06-18T10:00,78.2,82,72.3,83.5,0.071,0.071,0.000,0.000,61,18
2024-06-18T11:00,84.7,62,70.0,88.4,0.000,0.000,0.000,0.000,1,38
2024-06-18T12:00,85.6,59,69.5,88.5,0.000,0.000,0.000,0.000,0,5
2024-06-18T13:00,87.6,55,69.7,90.7,0.000,0.000,0.000,0.000,0,8
2024-06-18T14:00,89.3,50,68.0,90.4,0.000,0.000,0.000,0.000,0,12
2024-06-18T15:00,89.2,48,67.0,89.0,0.000,0.000,0.000,0.000,0,16
2024-06-18T16:00,88.5,50,67.3,87.9,0.000,0.000,0.000,0.000,1,37
2024-06-18T17:00,87.1,53,67.9,87.2,0.000,0.000,0.000,0.000,3,99
2024-06-18T18:00,85.2,57,68.5,86.7,0.000,0.000,0.000,0.000,3,100
2024-06-18T19:00,83.2,61,68.4,84.6,0.000,0.000,0.000,0.000,3,100
2024-06-18T20:00,81.8,63,67.9,82.9,0.000,0.000,0.000,0.000,3,100
2024-06-18T21:00,80.5,67,68.4,82.0,0.000,0.000,0.000,0.000,0,16
2024-06-18T22:00,79.2,66,67.0,79.9,0.000,0.000,0.000,0.000,0,10
2024-06-18T23:00,77.8,64,64.8,77.6,0.000,0.000,0.000,0.000,0,10
2024-06-19T00:00,76.5,68,65.2,77.3,0.000,0.000,0.000,0.000,1,43
2024-06-19T01:00,76.1,71,66.2,77.7,0.000,0.000,0.000,0.000,3,98
2024-06-19T02:00,76.0,73,66.7,78.0,0.000,0.000,0.000,0.000,3,99
2024-06-19T03:00,75.6,74,66.9,77.7,0.000,0.000,0.000,0.000,1,45
2024-06-19T04:00,74.6,77,66.9,76.7,0.000,0.000,0.000,0.000,0,12
2024-06-19T05:00,74.2,79,67.1,77.0,0.000,0.000,0.000,0.000,0,13
2024-06-19T06:00,76.0,76,67.9,79.8,0.000,0.000,0.000,0.000,1,43
2024-06-19T07:00,79.3,71,69.2,83.4,0.000,0.000,0.000,0.000,2,72
2024-06-19T08:00,81.2,66,68.6,84.5,0.000,0.000,0.000,0.000,0,4
2024-06-19T09:00,84.1,59,68.2,87.9,0.000,0.000,0.000,0.000,0,6
2024-06-19T10:00,86.7,53,67.3,91.0,0.000,0.000,0.000,0.000,1,23
2024-06-19T11:00,88.0,47,65.1,91.5,0.000,0.000,0.000,0.000,0,10
2024-06-19T12:00,89.9,41,62.7,92.7,0.000,0.000,0.000,0.000,0,6
2024-06-19T13:00,90.5,39,62.0,92.3,0.000,0.000,0.000,0.000,0,12
2024-06-19T14:00,90.1,40,62.8,92.0,0.000,0.000,0.000,0.000,0,3
2024-06-19T15:00,89.8,42,63.5,91.7,0.000,0.000,0.000,0.000,0,7
2024-06-19T16:00,89.1,43,63.7,90.4,0.000,0.000,0.000,0.000,0,1
2024-06-19T17:00,88.6,43,63.4,90.2,0.000,0.000,0.000,0.000,1,27
2024-06-19T18:00,86.8,45,63.2,88.9,0.000,0.000,0.000,0.000,2,52
2024-06-19T19:00,80.9,64,67.6,86.1,0.000,0.000,0.000,0.000,0,10
2024-06-19T20:00,79.5,67,67.6,84.3,0.000,0.000,0.000,0.000,1,21
2024-06-19T21:00,78.9,68,67.3,83.5,0.000,0.000,0.000,0.000,0,11
2024-06-19T22:00,77.0,72,67.5,82.7,0.000,0.000,0.000,0.000,0,11
2024-06-19T23:00,75.3,74,66.5,78.8,0.000,0.000,0.000,0.000,0,6
2024-06-20T00:00,74.2,75,65.8,77.9,0.000,0.000,0.000,0.000,0,1
2024-06-20T01:00,72.8,79,65.9,76.3,0.000,0.000,0.000,0.000,0,0
2024-06-20T02:00,71.1,82,65.2,74.2,0.000,0.000,0.000,0.000,0,0
2024-06-20T03:00,69.8,85,65.0,72.8,0.000,0.000,0.000,0.000,0,0
2024-06-20T04:00,68.7,89,65.2,71.6,0.000,0.000,0.000,0.000,0,1
2024-06-20T05:00,68.0,93,66.1,71.1,0.000,0.000,0.000,0.000,1,30
2024-06-20T06:00,69.8,89,66.5,74.0,0.000,0.000,0.000,0.000,0,3
2024-06-20T07:00,74.6,81,68.4,79.8,0.004,0.004,0.000,0.000,51,35
2024-06-20T08:00,77.5,74,68.5,82.3,0.000,0.000,0.000,0.000,0,16
2024-06-20T09:00,80.9,66,68.7,86.7,0.000,0.000,0.000,0.000,0,5
2024-06-20T10:00,84.1,61,68.9,92.2,0.000,0.000,0.000,0.000,0,2
2024-06-20T11:00,85.9,58,69.7,96.2,0.008,0.008,0.000,0.000,51,30
2024-06-20T12:00,86.6,58,69.9,96.1,0.020,0.020,0.000,0.000,53,34
2024-06-20T13:00,88.4,53,68.9,97.3,0.000,0.000,0.000,0.000,3,100
2024-06-20T14:00,80.8,71,70.6,87.9,0.047,0.047,0.000,0.000,55,68
2024-06-20T15:00,83.1,65,69.9,89.5,0.008,0.008,0.000,0.000,51,17
2024-06-20T16:00,83.4,60,68.3,87.9,0.000,0.000,0.000,0.000,2,59
2024-06-20T17:00,79.5,64,66.1,82.2,0.000,0.000,0.000,0.000,2,77
2024-06-20T18:00,75.7,69,65.0,77.8,0.000,0.000,0.000,0.000,2,77
2024-06-20T19:00,72.0,78,64.9,74.7,0.008,0.008,0.000,0.000,51,57
2024-06-20T20:00,69.0,83,63.5,71.2,0.000,0.000,0.000,0.000,3,86
2024-06-20T21:00,67.7,83,62.5,69.3,0.000,0.000,0.000,0.000,3,95
2024-06-20T22:00,66.7,85,62.0,68.3,0.000,0.000,0.000,0.000,3,91
2024-06-20T23:00,66.5,87,62.4,68.5,0.000,0.000,0.000,0.000,1,30
2024-06-21T00:00,65.9,87,62.0,68.2,0.000,0.000,0.000,0.000,0,12
2024-06-21T01:00,65.4,88,61.6,67.7,0.000,0.000,0.000,0.000,1,27
2024-06-21T02:00,64.9,89,61.5,67.4,0.000,0.000,0.000,0.000,0,1
2024-06-21T03:00,64.6,90,61.6,67.3,0.000,0.000,0.000,0.000,0,12
2024-06-21T04:00,64.5,91,61.8,67.7,0.000,0.000,0.000,0.000,0,1
2024-06-21T05:00,65.1,91,62.3,68.9,0.000,0.000,0.000,0.000,0,7
2024-06-21T06:00,68.5,85,63.7,73.1,0.000,0.000,0.000,0.000,0,8
2024-06-21T07:00,74.8,78,67.3,80.1,0.000,0.000,0.000,0.000,0,0
2024-06-21T08:00,79.2,71,69.1,84.9,0.000,0.000,0.000,0.000,0,0
2024-06-21T09:00,83.2,63,69.1,89.8,0.000,0.000,0.000,0.000,0,1
2024-06-21T10:00,86.5,50,65.7,91.8,0.000,0.000,0.000,0.000,0,10
2024-06-21T11:00,88.4,44,63.9,93.4,0.000,0.000,0.000,0.000,0,2
2024-06-21T12:00,89.9,41,62.8,94.9,0.000,0.000,0.000,0.000,1,28
2024-06-21T13:00,90.8,38,61.7,95.1,0.000,0.000,0.000,0.000,0,7
2024-06-21T14:00,91.4,38,61.9,95.0,0.000,0.000,0.000,0.000,0,7
2024-06-21T15:00,92.0,37,61.7,93.7,0.000,0.000,0.000,0.000,1,24
2024-06-21T16:00,91.1,38,62.2,91.4,0.000,0.000,0.000,0.000,1,38
2024-06-21T17:00,89.7,40,62.4,89.9,0.000,0.000,0.000,0.000,1,43
2024-06-21T18:00,88.4,43,62.8,89.3,0.000,0.000,0.000,0.000,1,46
